00LU               20121204                                                                                   
0601LUC2+       20130101001130100000005000m0200010540000931   
0601LUC2+       20130101001135100000005000m0200010630000935   
0601LUC2+       20130101001140100000005000m0200010710000937   
0601LUC2+       20130101001145100000005000m0200010810000942   
0601LUC2+       20130101001150100000005000m0200010900000946   
0601LUC2+       20130101001155100000005000m0200010990000949   
0601LUC2+       20130101001160100000005000m0200011100000955   
0601LUC2+       20130101001165100000005000m0200011190000958   
0601LUC2+       20130101001170100000005000m0200011280000962   
0601LUC2+       20130101001175100000005000m0200011390000967   
0601LUC2+       20130101001180100000005000m0200011480000971   
0601LUC2+       20130101001185100000005000m0200011570000974   
0601LUC2+       20130101001190100000005000m0200011670000979   
0601LUC2+       20130101001195100000005000m0200011770000983   
0601LUC2+       20130101001200100000005000m0200011850000985   
0601LUC2+       20130101001205100000005000m0200011960000990   
0601LUC2+       20130101001210100000005000m0200012060000995   
0601LUC2+       20130101001215100000005000m0200012160000999   
0601LUC2+       20130101001220100000005000m0200012270001004   
0601LUC2+       20130101001225100000005000m0200012370001008   
0601LUC2+       20130101001230100000005000m0200012470001012   
0601LUC2+       20130101001235100000005000m0200012580001017   
0601LUC2+       20130101001240100000005000m0200012680001021   
0601LUC2+       20130101001245100000005000m0200012780001024   
0601LUC2+       20130101001250100000005000m0200012910001031   
0601LUC2+       20130101001255100000005000m0200013010001035   
0601LUC2+       20130101001260100000005000m0200013110001038   
0601LUC2+       20130101001265100000005000m0200013230001044   
0601LUC2+       20130101001270100000005000m0200013330001048   
0601LUC2+       20130101001275100000005000m0200013430001051   
0601LUC2+       20130101001280100000005000m0200013550001057   
0601LUC2+       20130101001285100000005000m0200013650001060   
0601LUC2+       20130101001290100000005000m0200013750001064   
0601LUC2+       20130101001295100000005000m0200013860001068   
0601LUC2+       20130101001300100000005000m0200013960001072   
0601LUC2+       20130101001305100000005000m0200014060001075   
0601LUC2+       20130101001310100000005000m0200014180001080   
0601LUC2+       20130101001315100000005000m0200014290001085   
0601LUC2+       20130101001320100000005000m0200014390001088   
0601LUC2+       20130101001325100000005000m0200014510001093   
0601LUC2+       20130101001330100000005000m0200014620001097   
0601LUC2+       20130101001335100000005000m0200014720001101   
0601LUC2+       20130101001340100000005000m0200014820001104   
0601LUC2+       20130101001345100000005000m0200014950001109   
0601LUC2+       20130101001350100000005000m0200015050001113   
0601LUC2+       20130101001355100000005000m0200015160001117   
0601LUC2+       20130101001360100000005000m0200015280001121   
0601LUC2+       20130101001365100000005000m0200015390001125   
0601LUC2+       20130101001370100000005000m0200015500001129   
0601LUC2+       20130101001375100000005000m0200015630001135   
0601LUC2+       20130101001380100000005000m0200015730001138   
0601LUC2+       20130101001385100000005000m0200015840001142   
0601LUC2+       20130101001390100000005000m0200015970001147   
0601LUC2+       20130101001395100000005000m0200016080001151   
0601LUC2+       20130101001400100000005000m0200016200001155   
0601LUC2+       20130101001405100000005000m0200016340001161   
0601LUC2+       20130101001410100000005000m0200016450001165   
0601LUC2+       20130101001415100000005000m0200016580001170   
0601LUC2+       20130101001420100000005000m0200016720001175   
0601LUC2+       20130101001425100000005000m0200016840001180   
0601LUC2+       20130101001430100000005000m0200016970001185   
0601LUC2+       20130101001435100000005000m0200017110001190   
0601LUC2+       20130101001440100000005000m0200017240001195   
0601LUC2+       20130101001445100000005000m0200017370001200   
0601LUC2+       20130101001450100000005000m0200017520001206   
0601LUC2+       20130101001455100000005000m0200017650001211   
0601LUC2+       20130101001460100000005000m0200017770001215   
0601LUC2+       20130101001465100000005000m0200017920001221   
0601LUC2+       20130101001470100000005000m0200018050001226   
0601LUC2+       20130101001475100000005000m0200018180001230   
0601LUC2+       20130101001480100000005000m0200018330001236   
0601LUC2+       20130101001485100000005000m0200018460001241   
0601LUC2+       20130101001490100000005000m0200018590001246   
0601LUC2+       20130101001495100000005000m0200018740001251   
0601LUC2+       20130101001500100000005000m0200018870001256   
0601LUC2+       20130101001505100000005000m0200019000001260   
0601LUC2+       20130101001510100000005000m0200019140001265   
0601LUC2+       20130101001515100000005000m0200019270001270   
0601LUC2+       20130101001520100000005000m0200019400001274   
0601LUC2+       20130101001525100000005000m0200019550001280   
0601LUC2+       20130101001530100000005000m0200019680001284   
0601LUC2+       20130101001535100000005000m0200019810001288   
0601LUC2+       20130101001540100000005000m0200019960001294   
0601LUC2+       20130101001545100000005000m0200020090001298   
0601LUC2+       20130101001550100000005000m0200020220001302   
0601LUC2+       20130101001555100000005000m0200020370001308   
0601LUC2+       20130101001560100000005000m0200020500001312   
0601LUC2+       20130101001565100000005000m0200020630001316   
0601LUC2+       20130101001570100000005000m0200020780001321   
0601LUC2+       20130101001575100000005000m0200020910001326   
0601LUC2+       20130101001580100000005000m0200021040001330   
0601LUC2+       20130101001585100000005000m0200021200001335   
0601LUC2+       20130101001590100000005000m0200021320001339   
0601LUC2+       20130101001595100000005000m0200021450001343   
0601LUC2+       20130101001600100000005000m0200021610001349   
0601LUC2+       20130101001605100000005000m0200021740001352   
0601LUC2+       20130101001610100000005000m0200021870001356   
0601LUC2+       20130101001615100000005000m0200022020001361   
0601LUC2+       20130101001620100000005000m0200022150001365   
0601LUC2+       20130101001625100000005000m0200022280001369   
0601LUC2+       20130101001630100000005000m0200022430001374   
0601LUC2+       20130101001635100000005000m0200022560001378   
0601LUC2+       20130101001640100000005000m0200022690001381   
0601LUC2+       20130101001645100000005000m0200022850001387   
0601LUC2+       20130101001650100000005000m0200022980001391   
0601LUC2+       20130101001655100000005000m0200023110001394   
0601LUC2+       20130101001660100000005000m0200023260001399   
0601LUC2+       20130101001665100000005000m0200023390001403   
0601LUC2+       20130101001670100000005000m0200023520001406   
0601LUC2+       20130101001675100000005000m0200023680001412   
0601LUC2+       20130101001680100000005000m0200023810001415   
0601LUC2+       20130101001685100000005000m0200023940001419   
0601LUC2+       20130101001690100000005000m0200024090001423   
0601LUC2+       20130101001695100000005000m0200024220001427   
0601LUC2+       20130101001700100000005000m0200024350001430   
0601LUC2+       20130101001705100000005000m0200024510001435   
0601LUC2+       20130101001710100000005000m0200024640001439   
0601LUC2+       20130101001715100000005000m0200024770001442   
0601LUC2+       20130101001720100000005000m0200024920001447   
0601LUC2+       20130101001725100000005000m0200025060001451   
0601LUC2+       20130101001730100000005000m0200025190001454   
0601LUC2+       20130101001735100000005000m0200025340001458   
0601LUC2+       20130101001740100000005000m0200025470001462   
0601LUC2+       20130101001745100000005000m0200025610001466   
0601LUC2+       20130101001750100000005000m0200025760001470   
0601LUC2+       20130101001755100000005000m0200025890001473   
0601LUC2+       20130101001760100000005000m0200026020001476   
0601LUC2+       20130101001765100000005000m0200026180001481   
0601LUC2+       20130101001770100000005000m0200026310001484   
0601LUC2+       20130101001775100000005000m0200026440001487   
0601LUC2+       20130101001780100000005000m0200026600001492   
0601LUC2+       20130101001785100000005000m0200026730001495   
0601LUC2+       20130101001790100000005000m0200026860001498   
0601LUC2+       20130101001795100000005000m0200027010001503   
0601LUC2+       20130101001800100000005000m0200027150001506   
0601LUC2+       20130101001805100000005000m0200027280001509   
0601LUC2+       20130101001810100000005000m0200027440001514   
0601LUC2+       20130101001815100000005000m0200027570001517   
0601LUC2+       20130101001820100000005000m0200027700001520   
0601LUC2+       20130101001825100000005000m0200027850001524   
0601LUC2+       20130101001830100000005000m0200027990001527   
0601LUC2+       20130101001835100000005000m0200028120001530   
0601LUC2+       20130101001840100000005000m0200028270001534   
0601LUC2+       20130101001845100000005000m0200028410001538   
0601LUC2+       20130101001850100000005000m0200028540001541   
0601LUC2+       20130101001855100000005000m0200028700001545   
0601LUC2+       20130101001860100000005000m0200028830001548   
0601LUC2+       20130101001865100000005000m0200028960001551   
0601LUC2+       20130101001870100000005000m0200029120001555   
0601LUC2+       20130101001875100000005000m0200029250001558   
0601LUC2+       20130101001880100000005000m0200029380001561   
0601LUC2+       20130101001885100000005000m0200029540001565   
0601LUC2+       20130101001890100000005000m0200029680001568   
0601LUC2+       20130101001895100000005000m0200029810001571   
0601LUC2+       20130101001900100000005000m0200029960001575   
0601LUC2+       20130101001905100000005000m0200030100001578   
0601LUC2+       20130101001910100000005000m0200030230001581   
0601LUC2+       20130101001915100000005000m0200030390001585   
0601LUC2+       20130101001920100000005000m0200030520001588   
0601LUC2+       20130101001925100000005000m0200030650001590   
0601LUC2+       20130101001930100000005000m0200030810001594   
0601LUC2+       20130101001935100000005000m0200030940001597   
0601LUC2+       20130101001940100000005000m0200031070001599   
0601LUC2+       20130101001945100000005000m0200031230001604   
0601LUC2+       20130101001950100000005000m0200031370001607   
0601LUC2+       20130101001955100000005000m0200031500001609   
0601LUC2+       20130101001960100000005000m0200031660001613   
